"image","xmin","ymin","xmax","ymax","label"
"autosave09_10_2012_14_14_04_1.jpg",760.0,314.0,783.0,336.0,"3_20"
"autosave09_10_2012_14_14_05_0.jpg",828.0,294.0,856.0,324.0,"3_20"
"autosave09_10_2012_14_14_05_1.jpg",984.0,276.0,1027.0,320.0,"3_20"
"autosave09_10_2012_14_17_13_0.jpg",714.0,320.0,734.0,340.0,"3_20"
"autosave09_10_2012_14_17_13_1.jpg",772.0,299.0,800.0,328.0,"3_20"
"autosave09_10_2012_14_17_13_2.jpg",849.0,254.0,886.0,293.0,"3_20"
"autosave09_10_2012_14_17_14_0.jpg",953.0,217.0,1004.0,269.0,"3_20"
"autosave09_10_2012_14_17_17_0.jpg",747.0,307.0,768.0,327.0,"3_20"
"autosave09_10_2012_14_17_17_1.jpg",799.0,289.0,829.0,319.0,"3_20"
"autosave09_10_2012_14_17_17_2.jpg",900.0,282.0,938.0,321.0,"3_20"
"autosave09_10_2012_14_17_18_0.jpg",1067.0,222.0,1126.0,285.0,"3_20"
"autosave09_10_2012_14_17_20_0.jpg",715.0,318.0,737.0,339.0,"3_21"
"autosave09_10_2012_14_17_20_1.jpg",776.0,305.0,803.0,332.0,"3_21"
"autosave09_10_2012_14_17_20_2.jpg",850.0,272.0,887.0,307.0,"3_21"
"autosave09_10_2012_14_17_21_0.jpg",961.0,237.0,1014.0,288.0,"3_21"
"autosave09_10_2012_14_17_48_1.jpg",714.0,329.0,732.0,347.0,"3_20"
"autosave09_10_2012_14_17_48_2.jpg",759.0,311.0,781.0,334.0,"3_20"
"autosave09_10_2012_14_17_49_0.jpg",806.0,294.0,835.0,324.0,"3_20"
"autosave09_10_2012_14_17_49_1.jpg",998.0,224.0,1050.0,277.0,"3_20"
"autosave09_10_2012_14_17_52_3.jpg",734.0,315.0,754.0,334.0,"3_21"
"autosave09_10_2012_14_17_53_0.jpg",741.0,316.0,761.0,335.0,"3_21"
"autosave09_10_2012_14_17_53_1.jpg",828.0,291.0,857.0,321.0,"3_21"
"autosave09_10_2012_14_17_54_0.jpg",945.0,258.0,990.0,306.0,"3_21"
"autosave09_10_2012_14_18_08_0.jpg",804.0,316.0,829.0,341.0,"3_20"
"autosave09_10_2012_14_18_08_1.jpg",941.0,274.0,978.0,312.0,"3_20"
"autosave09_10_2012_14_18_23_1.jpg",711.0,301.0,737.0,325.0,"1_16"
"autosave09_10_2012_14_18_23_2.jpg",759.0,282.0,796.0,316.0,"1_16"
"autosave09_10_2012_14_18_24_0.jpg",850.0,242.0,901.0,293.0,"1_16"
"autosave09_10_2012_14_18_32_2.jpg",788.0,295.0,808.0,314.0,"3_20"
"autosave09_10_2012_14_18_33_0.jpg",832.0,310.0,859.0,336.0,"3_20"
"autosave09_10_2012_14_18_33_1.jpg",948.0,265.0,989.0,308.0,"3_20"
"autosave09_10_2012_14_18_34_0.jpg",1084.0,237.0,1144.0,297.0,"3_20"
"autosave09_10_2012_14_18_35_2.jpg",816.0,298.0,839.0,323.0,"3_21"
"autosave09_10_2012_14_18_36_0.jpg",877.0,268.0,909.0,301.0,"3_21"
"autosave09_10_2012_14_18_36_1.jpg",1063.0,211.0,1113.0,265.0,"3_21"
"autosave09_10_2012_14_18_50_2.jpg",928.0,308.0,948.0,328.0,"3_20"
"autosave09_10_2012_14_18_51_0.jpg",1009.0,308.0,1032.0,334.0,"3_20"
"autosave09_10_2012_14_18_51_1.jpg",1197.0,274.0,1236.0,311.0,"3_20"
"autosave09_10_2012_14_18_52_1.jpg",958.0,326.0,975.0,345.0,"3_20"
"autosave09_10_2012_14_18_53_0.jpg",1015.0,298.0,1039.0,321.0,"3_20"
"autosave09_10_2012_14_18_53_1.jpg",1167.0,298.0,1199.0,330.0,"3_20"
"autosave09_10_2012_14_18_59_1.jpg",794.0,293.0,817.0,313.0,"3_21"
"autosave09_10_2012_14_18_59_2.jpg",857.0,298.0,883.0,324.0,"3_21"
"autosave09_10_2012_14_18_59_3.jpg",920.0,274.0,952.0,309.0,"3_21"
"autosave09_10_2012_14_21_24_0.jpg",788.0,301.0,809.0,322.0,"3_20"
"autosave09_10_2012_14_21_24_1.jpg",820.0,287.0,847.0,316.0,"3_20"
"autosave09_10_2012_14_21_24_2.jpg",900.0,264.0,938.0,303.0,"3_20"
"autosave09_10_2012_14_21_25_0.jpg",1070.0,227.0,1129.0,283.0,"3_20"
"autosave09_10_2012_14_21_32_1.jpg",792.0,293.0,814.0,314.0,"3_21"
"autosave09_10_2012_14_21_32_2.jpg",861.0,274.0,890.0,302.0,"3_21"
"autosave09_10_2012_14_21_32_3.jpg",1109.0,237.0,1156.0,282.0,"3_21"
"autosave09_10_2012_14_22_17_3.jpg",688.0,295.0,706.0,315.0,"1_16"
"autosave09_10_2012_14_22_18_0.jpg",699.0,289.0,721.0,308.0,"1_16"
"autosave09_10_2012_14_22_18_1.jpg",734.0,276.0,761.0,303.0,"1_16"
"autosave09_10_2012_14_22_18_2.jpg",782.0,244.0,818.0,278.0,"1_16"
"autosave09_10_2012_14_22_19_0.jpg",831.0,223.0,875.0,264.0,"1_16"
"autosave09_10_2012_14_22_19_1.jpg",1088.0,82.0,1176.0,168.0,"1_16"
"autosave09_10_2012_14_23_47_2.jpg",762.0,274.0,785.0,297.0,"3_20"
"autosave09_10_2012_14_23_48_0.jpg",781.0,270.0,807.0,296.0,"3_20"
"autosave09_10_2012_14_23_48_1.jpg",926.0,207.0,971.0,251.0,"3_20"
"autosave09_10_2012_14_23_51_2.jpg",736.0,325.0,756.0,342.0,"1_16"
"autosave09_10_2012_14_23_51_3.jpg",767.0,324.0,792.0,346.0,"1_16"
"autosave09_10_2012_14_23_52_0.jpg",820.0,313.0,852.0,344.0,"1_16"
"autosave09_10_2012_14_23_52_1.jpg",964.0,276.0,1027.0,330.0,"1_16"
"autosave09_10_2012_14_24_09_1.jpg",382.0,290.0,403.0,309.0,"3_21"
"autosave09_10_2012_14_24_09_2.jpg",306.0,285.0,333.0,310.0,"3_21"
"autosave09_10_2012_14_24_10_0.jpg",265.0,273.0,296.0,303.0,"3_21"
"autosave09_10_2012_14_24_10_1.jpg",41.0,250.0,94.0,293.0,"3_21"
"autosave09_10_2012_14_25_11_2.jpg",733.0,304.0,750.0,321.0,"3_20"
"autosave09_10_2012_14_25_12_0.jpg",795.0,289.0,818.0,312.0,"3_20"
"autosave09_10_2012_14_25_12_1.jpg",900.0,272.0,937.0,307.0,"3_20"
"autosave09_10_2012_14_25_12_2.jpg",1073.0,199.0,1131.0,257.0,"3_20"
"autosave09_10_2012_14_25_31_1.jpg",188.0,272.0,219.0,302.0,"3_21"
"autosave09_10_2012_14_25_39_1.jpg",729.0,293.0,751.0,313.0,"3_20"
"autosave09_10_2012_14_25_39_2.jpg",732.0,300.0,754.0,322.0,"3_20"
"autosave09_10_2012_14_25_39_3.jpg",953.0,220.0,1010.0,271.0,"3_20"
"autosave09_10_2012_14_25_42_0.jpg",1094.0,178.0,1163.0,244.0,"3_20"
"autosave09_10_2012_14_25_46_1.jpg",732.0,303.0,751.0,322.0,"3_21"
"autosave09_10_2012_14_25_46_2.jpg",773.0,289.0,795.0,310.0,"3_21"
"autosave09_10_2012_14_25_46_3.jpg",820.0,278.0,846.0,304.0,"3_21"
"autosave09_10_2012_14_25_47_0.jpg",851.0,286.0,880.0,316.0,"3_21"
"autosave09_10_2012_14_25_47_1.jpg",943.0,262.0,988.0,304.0,"3_21"
"autosave09_10_2012_14_25_47_2.jpg",1179.0,179.0,1256.0,253.0,"3_21"
"autosave09_10_2012_14_26_45_0.jpg",758.0,279.0,775.0,296.0,"3_20"
"autosave09_10_2012_14_26_45_1.jpg",770.0,276.0,793.0,297.0,"3_20"
"autosave09_10_2012_14_26_45_2.jpg",798.0,279.0,826.0,306.0,"3_20"
"autosave09_10_2012_14_26_46_0.jpg",843.0,251.0,877.0,284.0,"3_20"
"autosave09_10_2012_14_26_46_1.jpg",970.0,206.0,1022.0,259.0,"3_20"
"autosave09_10_2012_14_28_56_1.jpg",703.0,307.0,725.0,328.0,"1_16"
"autosave09_10_2012_14_28_56_2.jpg",728.0,296.0,754.0,321.0,"1_16"
"autosave09_10_2012_14_28_56_3.jpg",767.0,303.0,800.0,334.0,"1_16"
"autosave09_10_2012_14_28_57_0.jpg",804.0,282.0,842.0,319.0,"1_16"
"autosave09_10_2012_14_28_57_1.jpg",933.0,272.0,993.0,326.0,"1_16"
"autosave09_10_2012_14_28_59_1.jpg",822.0,249.0,852.0,279.0,"3_20"
"autosave09_10_2012_14_28_59_2.jpg",919.0,205.0,961.0,243.0,"3_20"
"autosave09_10_2012_14_28_59_3.jpg",1108.0,166.0,1176.0,227.0,"3_20"
"autosave09_10_2012_14_29_00_2.jpg",729.0,279.0,748.0,298.0,"3_20"
"autosave09_10_2012_14_29_01_0.jpg",759.0,275.0,778.0,294.0,"3_20"
"autosave09_10_2012_14_29_24_1.jpg",721.0,304.0,741.0,324.0,"3_21"
"autosave09_10_2012_14_29_24_2.jpg",755.0,293.0,775.0,313.0,"3_21"
"autosave09_10_2012_14_29_25_0.jpg",749.0,282.0,771.0,305.0,"3_21"
"autosave09_10_2012_14_29_25_1.jpg",807.0,276.0,837.0,306.0,"3_21"
"autosave09_10_2012_14_29_25_2.jpg",935.0,218.0,982.0,263.0,"3_21"
"autosave09_10_2012_14_29_26_0.jpg",1002.0,204.0,1052.0,253.0,"3_21"
"autosave09_10_2012_14_29_44_1.jpg",690.0,299.0,707.0,316.0,"3_20"
"autosave09_10_2012_14_29_44_2.jpg",723.0,322.0,740.0,339.0,"3_20"
"autosave09_10_2012_14_29_45_0.jpg",750.0,307.0,775.0,330.0,"3_20"
"autosave09_10_2012_14_29_45_1.jpg",833.0,301.0,868.0,337.0,"3_20"
"autosave09_10_2012_14_29_45_2.jpg",963.0,280.0,1022.0,336.0,"3_20"
"autosave09_10_2012_14_30_02_0.jpg",732.0,274.0,751.0,295.0,"3_21"
"autosave09_10_2012_14_30_02_1.jpg",768.0,270.0,791.0,296.0,"3_21"
"autosave09_10_2012_14_30_02_2.jpg",833.0,251.0,864.0,284.0,"3_21"
"autosave09_10_2012_14_30_03_0.jpg",864.0,238.0,903.0,275.0,"3_21"
"autosave09_10_2012_14_30_03_1.jpg",1039.0,197.0,1090.0,257.0,"3_21"
"autosave09_10_2012_14_32_45_2.jpg",728.0,291.0,749.0,309.0,"3_20"
"autosave09_10_2012_14_32_46_0.jpg",737.0,292.0,757.0,311.0,"3_20"
"autosave09_10_2012_14_32_46_1.jpg",769.0,280.0,794.0,304.0,"3_20"
"autosave09_10_2012_14_32_46_2.jpg",813.0,255.0,844.0,285.0,"3_20"
"autosave09_10_2012_14_32_47_0.jpg",870.0,224.0,910.0,263.0,"3_20"
"autosave09_10_2012_14_32_47_1.jpg",1071.0,152.0,1140.0,220.0,"3_20"
"autosave09_10_2012_14_32_59_2.jpg",743.0,300.0,763.0,319.0,"3_21"
"autosave09_10_2012_14_32_59_3.jpg",778.0,275.0,802.0,299.0,"3_21"
"autosave09_10_2012_14_33_00_0.jpg",789.0,273.0,816.0,299.0,"3_21"
"autosave09_10_2012_14_33_00_1.jpg",862.0,243.0,899.0,280.0,"3_21"
"autosave09_10_2012_14_33_00_2.jpg",974.0,203.0,1025.0,254.0,"3_21"
"autosave09_10_2012_14_33_24_1.jpg",728.0,299.0,746.0,317.0,"3_20"
"autosave09_10_2012_14_33_24_2.jpg",748.0,272.0,769.0,294.0,"3_20"
"autosave09_10_2012_14_33_25_0.jpg",773.0,260.0,798.0,285.0,"3_20"
"autosave09_10_2012_14_33_25_1.jpg",853.0,207.0,891.0,247.0,"3_20"
"autosave09_10_2012_14_33_25_2.jpg",925.0,186.0,975.0,239.0,"3_20"
"autosave09_10_2012_14_33_26_0.jpg",1051.0,167.0,1120.0,238.0,"3_20"
"autosave09_10_2012_14_33_36_0.jpg",799.0,324.0,816.0,341.0,"3_20"
"autosave09_10_2012_14_33_36_1.jpg",795.0,309.0,814.0,330.0,"3_20"
"autosave09_10_2012_14_33_36_2.jpg",800.0,296.0,822.0,317.0,"3_20"
"autosave09_10_2012_14_33_36_3.jpg",806.0,282.0,831.0,307.0,"3_20"
"autosave09_10_2012_14_33_38_0.jpg",876.0,254.0,912.0,290.0,"3_20"
"autosave09_10_2012_14_33_38_1.jpg",965.0,228.0,1017.0,282.0,"3_20"
"autosave09_10_2012_14_33_51_2.jpg",728.0,307.0,747.0,325.0,"3_20"
"autosave09_10_2012_14_33_52_0.jpg",747.0,288.0,768.0,307.0,"3_20"
"autosave09_10_2012_14_33_52_1.jpg",800.0,275.0,826.0,300.0,"3_20"
"autosave09_10_2012_14_33_52_2.jpg",850.0,259.0,881.0,291.0,"3_20"
"autosave09_10_2012_14_33_52_3.jpg",984.0,212.0,1031.0,261.0,"3_20"
"autosave09_10_2012_14_33_59_1.jpg",741.0,272.0,763.0,295.0,"3_21"
"autosave09_10_2012_14_33_59_2.jpg",783.0,266.0,810.0,294.0,"3_21"
"autosave09_10_2012_14_34_00_0.jpg",872.0,227.0,914.0,268.0,"3_21"
"autosave09_10_2012_14_34_00_1.jpg",1197.0,128.0,1277.0,213.0,"3_21"
"autosave09_10_2012_14_34_54_0.jpg",750.0,286.0,767.0,302.0,"3_20"
"autosave09_10_2012_14_34_54_1.jpg",783.0,276.0,805.0,298.0,"3_20"
"autosave09_10_2012_14_34_54_2.jpg",842.0,256.0,869.0,284.0,"3_20"
"autosave09_10_2012_14_34_55_0.jpg",927.0,225.0,966.0,263.0,"3_20"
"autosave09_10_2012_14_34_55_1.jpg",1194.0,143.0,1257.0,214.0,"3_20"
"autosave09_10_2012_14_35_15_2.jpg",746.0,316.0,767.0,336.0,"1_16"
"autosave09_10_2012_14_35_15_3.jpg",808.0,301.0,840.0,332.0,"1_16"
"autosave09_10_2012_14_35_15_3.jpg",781.0,303.0,801.0,323.0,"3_21"
"autosave09_10_2012_14_35_16_0.jpg",899.0,276.0,950.0,319.0,"1_16"
"autosave09_10_2012_14_35_16_0.jpg",829.0,285.0,854.0,309.0,"3_21"
"autosave09_10_2012_14_35_16_1.jpg",984.0,241.0,1019.0,277.0,"3_21"
"autosave09_10_2012_14_35_17_0.jpg",1064.0,208.0,1113.0,255.0,"3_21"
"autosave09_10_2012_14_36_01_2.jpg",760.0,293.0,781.0,312.0,"3_20"
"autosave09_10_2012_14_36_02_0.jpg",811.0,273.0,841.0,302.0,"3_20"
"autosave09_10_2012_14_36_02_1.jpg",1014.0,227.0,1067.0,282.0,"3_20"
"autosave09_10_2012_14_36_17_3.jpg",784.0,262.0,809.0,286.0,"3_20"
"autosave09_10_2012_14_36_18_0.jpg",858.0,245.0,888.0,278.0,"3_20"
"autosave09_10_2012_14_36_28_0.jpg",278.0,294.0,299.0,314.0,"3_21"
"autosave09_10_2012_14_36_28_1.jpg",247.0,284.0,268.0,304.0,"3_21"
"autosave09_10_2012_14_36_28_2.jpg",204.0,267.0,234.0,295.0,"3_21"
"autosave09_10_2012_14_36_29_0.jpg",141.0,274.0,171.0,302.0,"3_21"
"autosave09_10_2012_14_36_45_1.jpg",761.0,314.0,778.0,331.0,"1_16"
"autosave09_10_2012_14_36_45_2.jpg",798.0,298.0,821.0,320.0,"1_16"
"autosave09_10_2012_14_36_46_0.jpg",818.0,296.0,847.0,321.0,"1_16"
"autosave09_10_2012_14_36_46_1.jpg",955.0,268.0,1002.0,309.0,"1_16"
"autosave09_10_2012_14_37_02_2.jpg",802.0,278.0,823.0,299.0,"3_20"
"autosave09_10_2012_14_37_03_0.jpg",846.0,264.0,871.0,290.0,"3_20"
"autosave09_10_2012_14_37_03_1.jpg",981.0,231.0,1020.0,270.0,"3_20"
"autosave09_10_2012_14_37_17_1.jpg",774.0,284.0,794.0,304.0,"3_21"
"autosave09_10_2012_14_37_17_2.jpg",812.0,280.0,837.0,303.0,"3_21"
"autosave09_10_2012_14_37_17_3.jpg",937.0,241.0,977.0,281.0,"3_21"
"autosave09_10_2012_14_37_18_0.jpg",1195.0,161.0,1262.0,234.0,"3_21"
"autosave09_10_2012_14_37_21_2.jpg",768.0,316.0,787.0,334.0,"3_20"
"autosave09_10_2012_14_37_22_0.jpg",829.0,299.0,850.0,319.0,"3_20"
"autosave09_10_2012_14_37_22_1.jpg",914.0,241.0,947.0,273.0,"3_20"
"autosave09_10_2012_14_37_22_2.jpg",1093.0,196.0,1149.0,248.0,"3_20"
"autosave09_10_2012_14_37_59_0.jpg",744.0,289.0,767.0,308.0,"1_16"
"autosave09_10_2012_14_37_59_1.jpg",807.0,272.0,833.0,298.0,"1_16"
"autosave09_10_2012_14_37_59_2.jpg",866.0,243.0,900.0,274.0,"1_16"
"autosave09_10_2012_14_38_00_0.jpg",937.0,222.0,983.0,264.0,"1_16"
"autosave09_10_2012_14_39_38_0.jpg",781.0,297.0,801.0,315.0,"3_20"
"autosave09_10_2012_14_39_38_1.jpg",844.0,282.0,871.0,309.0,"3_20"
"autosave09_10_2012_14_39_38_2.jpg",985.0,239.0,1026.0,280.0,"3_20"
"autosave09_10_2012_14_39_58_0.jpg",799.0,312.0,817.0,330.0,"3_20"
"autosave09_10_2012_14_39_58_1.jpg",889.0,293.0,915.0,318.0,"3_20"
"autosave09_10_2012_14_39_58_2.jpg",945.0,279.0,975.0,308.0,"3_20"
"autosave09_10_2012_14_39_59_0.jpg",1038.0,266.0,1074.0,302.0,"3_20"
"autosave09_10_2012_14_41_16_1.jpg",813.0,316.0,839.0,341.0,"1_16"
"autosave09_10_2012_14_41_16_2.jpg",881.0,308.0,916.0,335.0,"1_16"
"autosave09_10_2012_14_41_16_3.jpg",1045.0,305.0,1095.0,352.0,"1_16"
"autosave09_10_2012_14_41_17_0.jpg",1170.0,294.0,1240.0,361.0,"1_16"
"autosave09_10_2012_14_42_00_1.jpg",756.0,283.0,774.0,302.0,"3_20"
"autosave09_10_2012_14_42_00_2.jpg",799.0,270.0,821.0,291.0,"3_20"
"autosave09_10_2012_14_42_01_0.jpg",860.0,250.0,887.0,278.0,"3_20"
"autosave09_10_2012_14_42_01_1.jpg",1009.0,233.0,1053.0,274.0,"3_20"
"autosave09_10_2012_14_42_12_0.jpg",771.0,294.0,789.0,311.0,"3_21"
"autosave09_10_2012_14_42_12_1.jpg",817.0,280.0,840.0,304.0,"3_21"
"autosave09_10_2012_14_42_12_2.jpg",897.0,253.0,930.0,285.0,"3_21"
"autosave09_10_2012_14_42_13_0.jpg",944.0,238.0,985.0,277.0,"3_21"
"autosave09_10_2012_14_44_18_0.jpg",749.0,282.0,766.0,299.0,"3_20"
"autosave09_10_2012_14_44_18_1.jpg",789.0,286.0,807.0,307.0,"3_20"
"autosave09_10_2012_14_44_18_2.jpg",813.0,261.0,833.0,284.0,"3_20"
"autosave09_10_2012_14_44_19_0.jpg",844.0,267.0,866.0,293.0,"3_20"
"autosave09_10_2012_14_44_19_1.jpg",1007.0,207.0,1049.0,254.0,"3_20"
"autosave09_10_2012_14_44_27_0.jpg",730.0,268.0,746.0,284.0,"3_21"
"autosave09_10_2012_14_44_27_1.jpg",753.0,304.0,774.0,324.0,"3_21"
"autosave09_10_2012_14_44_27_2.jpg",786.0,266.0,810.0,290.0,"3_21"
"autosave09_10_2012_14_44_28_0.jpg",835.0,267.0,864.0,295.0,"3_21"
"autosave09_10_2012_14_44_28_1.jpg",937.0,225.0,980.0,266.0,"3_21"
"autosave09_10_2012_14_44_28_2.jpg",1141.0,153.0,1210.0,218.0,"3_21"
"autosave09_10_2012_14_48_09_1.jpg",768.0,270.0,785.0,288.0,"3_20"
"autosave09_10_2012_14_48_09_2.jpg",807.0,277.0,828.0,301.0,"3_20"
"autosave09_10_2012_14_48_10_0.jpg",820.0,280.0,846.0,306.0,"3_20"
"autosave09_10_2012_14_48_10_1.jpg",923.0,223.0,955.0,259.0,"3_20"
"autosave09_10_2012_14_48_10_2.jpg",1065.0,196.0,1111.0,247.0,"3_20"
"autosave09_10_2012_14_48_24_0.jpg",738.0,272.0,756.0,290.0,"3_21"
"autosave09_10_2012_14_48_24_1.jpg",766.0,270.0,789.0,293.0,"3_21"
"autosave09_10_2012_14_48_24_2.jpg",805.0,253.0,834.0,284.0,"3_21"
"autosave09_10_2012_14_48_25_0.jpg",904.0,222.0,948.0,266.0,"3_21"
"autosave09_10_2012_14_48_31_1.jpg",717.0,281.0,737.0,298.0,"3_20"
"autosave09_10_2012_14_48_31_2.jpg",730.0,280.0,750.0,297.0,"3_20"
"autosave09_10_2012_14_48_32_0.jpg",775.0,280.0,802.0,307.0,"3_20"
"autosave09_10_2012_14_48_32_1.jpg",866.0,244.0,903.0,278.0,"3_20"
"autosave09_10_2012_14_48_32_2.jpg",1008.0,199.0,1066.0,253.0,"3_20"
"autosave09_10_2012_14_49_28_2.jpg",732.0,272.0,753.0,293.0,"3_20"
"autosave09_10_2012_14_49_29_0.jpg",764.0,287.0,788.0,310.0,"3_20"
"autosave09_10_2012_14_49_29_1.jpg",846.0,259.0,877.0,289.0,"3_20"
"autosave09_10_2012_14_49_29_2.jpg",933.0,218.0,978.0,262.0,"3_20"
"autosave09_10_2012_14_49_48_2.jpg",740.0,291.0,760.0,310.0,"3_21"
"autosave09_10_2012_14_49_49_0.jpg",760.0,289.0,780.0,308.0,"3_21"
"autosave09_10_2012_14_49_49_1.jpg",820.0,273.0,846.0,298.0,"3_21"
"autosave09_10_2012_14_49_49_2.jpg",914.0,222.0,951.0,260.0,"3_21"
"autosave09_10_2012_14_49_50_0.jpg",1029.0,191.0,1081.0,241.0,"3_21"
"autosave09_10_2012_14_50_05_1.jpg",728.0,299.0,744.0,315.0,"3_20"
"autosave09_10_2012_14_50_05_2.jpg",761.0,265.0,781.0,284.0,"3_20"
"autosave09_10_2012_14_50_06_0.jpg",800.0,271.0,825.0,295.0,"3_20"
"autosave09_10_2012_14_50_06_1.jpg",906.0,221.0,945.0,259.0,"3_20"
"autosave09_10_2012_14_50_06_2.jpg",1085.0,162.0,1140.0,224.0,"3_20"
"autosave09_10_2012_14_53_11_1.jpg",678.0,288.0,696.0,306.0,"3_21"
"autosave09_10_2012_14_53_11_2.jpg",726.0,278.0,747.0,300.0,"3_21"
"autosave09_10_2012_14_53_11_3.jpg",777.0,260.0,807.0,288.0,"3_21"
"autosave09_10_2012_14_53_12_0.jpg",808.0,233.0,838.0,264.0,"3_21"
"autosave09_10_2012_14_53_12_1.jpg",1001.0,178.0,1061.0,238.0,"3_21"
"autosave09_10_2012_14_53_36_2.jpg",745.0,280.0,762.0,297.0,"3_21"
"autosave09_10_2012_14_53_37_0.jpg",764.0,276.0,786.0,296.0,"3_21"
"autosave09_10_2012_14_53_37_1.jpg",803.0,255.0,829.0,279.0,"3_21"
"autosave09_10_2012_14_53_37_2.jpg",900.0,209.0,935.0,245.0,"3_21"
"autosave09_10_2012_14_53_38_0.jpg",992.0,183.0,1042.0,234.0,"3_21"
"autosave09_10_2012_14_53_57_0.jpg",798.0,274.0,825.0,301.0,"3_20"
"autosave09_10_2012_14_53_57_1.jpg",888.0,257.0,921.0,291.0,"3_20"
"autosave09_10_2012_14_53_57_2.jpg",1051.0,202.0,1105.0,257.0,"3_20"
"autosave09_10_2012_14_54_11_1.jpg",800.0,260.0,823.0,282.0,"3_21"
"autosave09_10_2012_14_54_11_2.jpg",866.0,256.0,896.0,286.0,"3_21"
"autosave09_10_2012_14_54_12_0.jpg",969.0,213.0,1013.0,256.0,"3_21"
"autosave09_10_2012_14_55_49_1.jpg",760.0,256.0,781.0,278.0,"3_20"
"autosave09_10_2012_14_55_49_2.jpg",788.0,251.0,812.0,276.0,"3_20"
"autosave09_10_2012_14_55_50_0.jpg",823.0,242.0,852.0,271.0,"3_20"
"autosave09_10_2012_14_55_50_1.jpg",888.0,230.0,923.0,263.0,"3_20"
"autosave09_10_2012_14_55_50_2.jpg",932.0,212.0,977.0,259.0,"3_20"
"autosave09_10_2012_14_55_51_0.jpg",1048.0,198.0,1106.0,255.0,"3_20"
"autosave09_10_2012_14_57_01_2.jpg",985.0,229.0,1029.0,270.0,"3_20"
"autosave09_10_2012_14_57_11_0.jpg",718.0,280.0,738.0,299.0,"3_21"
"autosave09_10_2012_14_57_11_1.jpg",806.0,279.0,831.0,303.0,"3_21"
"autosave09_10_2012_14_57_11_2.jpg",898.0,233.0,937.0,270.0,"3_21"
"autosave09_10_2012_14_57_12_0.jpg",1148.0,192.0,1208.0,255.0,"3_21"
"autosave09_10_2012_14_57_57_0.jpg",799.0,269.0,823.0,292.0,"3_20"
"autosave09_10_2012_14_57_57_1.jpg",1002.0,196.0,1048.0,242.0,"3_20"
"autosave09_10_2012_14_58_05_2.jpg",766.0,277.0,786.0,296.0,"3_21"
"autosave09_10_2012_14_58_06_0.jpg",787.0,287.0,812.0,310.0,"3_21"
"autosave09_10_2012_14_58_06_1.jpg",870.0,251.0,900.0,278.0,"3_21"
"autosave09_10_2012_14_58_06_2.jpg",1019.0,217.0,1068.0,262.0,"3_21"
"autosave09_10_2012_14_58_10_2.jpg",717.0,274.0,738.0,295.0,"3_20"
"autosave09_10_2012_14_58_11_0.jpg",764.0,254.0,791.0,282.0,"3_20"
"autosave09_10_2012_14_58_11_1.jpg",924.0,175.0,983.0,235.0,"3_20"
"autosave09_10_2012_14_58_16_2.jpg",404.0,282.0,424.0,302.0,"3_21"
"autosave09_10_2012_14_58_17_0.jpg",348.0,282.0,371.0,304.0,"3_21"
"autosave09_10_2012_14_58_17_1.jpg",196.0,248.0,234.0,279.0,"3_21"
"autosave09_10_2012_14_58_37_1.jpg",768.0,301.0,787.0,320.0,"3_20"
"autosave09_10_2012_14_58_37_2.jpg",797.0,291.0,818.0,311.0,"3_20"
"autosave09_10_2012_14_58_38_0.jpg",810.0,286.0,836.0,311.0,"3_20"
"autosave09_10_2012_14_58_38_1.jpg",912.0,244.0,954.0,287.0,"3_20"
"autosave09_10_2012_14_58_38_2.jpg",1194.0,150.0,1275.0,234.0,"3_20"
"autosave09_10_2012_14_58_46_1.jpg",739.0,287.0,761.0,310.0,"3_21"
"autosave09_10_2012_14_58_46_2.jpg",784.0,273.0,814.0,301.0,"3_21"
"autosave09_10_2012_14_58_47_0.jpg",868.0,246.0,910.0,290.0,"3_21"
"autosave09_10_2012_14_59_08_0.jpg",740.0,268.0,762.0,291.0,"3_20"
"autosave09_10_2012_14_59_08_1.jpg",801.0,239.0,830.0,271.0,"3_20"
"autosave09_10_2012_14_59_08_2.jpg",937.0,191.0,987.0,242.0,"3_20"
"autosave09_10_2012_14_59_19_1.jpg",327.0,271.0,359.0,300.0,"3_21"
"autosave09_10_2012_14_59_19_2.jpg",208.0,228.0,245.0,265.0,"3_21"
"autosave09_10_2012_14_59_29_1.jpg",749.0,283.0,768.0,303.0,"3_20"
"autosave09_10_2012_14_59_29_2.jpg",761.0,282.0,785.0,305.0,"3_20"
"autosave09_10_2012_14_59_30_0.jpg",803.0,266.0,832.0,295.0,"3_20"
"autosave09_10_2012_14_59_30_1.jpg",876.0,244.0,917.0,289.0,"3_20"
"autosave09_10_2012_14_59_30_2.jpg",1020.0,175.0,1081.0,236.0,"3_20"
"autosave09_10_2012_14_59_54_0.jpg",723.0,283.0,742.0,299.0,"3_21"
"autosave09_10_2012_14_59_54_1.jpg",750.0,269.0,769.0,288.0,"3_21"
"autosave09_10_2012_14_59_54_2.jpg",818.0,253.0,844.0,281.0,"3_21"
"autosave09_10_2012_14_59_55_0.jpg",876.0,230.0,919.0,266.0,"3_21"
"autosave09_10_2012_14_59_55_1.jpg",1109.0,151.0,1180.0,214.0,"3_21"
"autosave09_10_2012_15_01_47_0.jpg",717.0,270.0,735.0,287.0,"3_20"
"autosave09_10_2012_15_01_47_1.jpg",762.0,265.0,781.0,284.0,"3_20"
